PUSH  FIND  POP
96241     8074     16622     
96247     8074     16624     
96253     8074     16625     
96260     8075     16626     
96266     8076     16627     
96272     8076     16628     
96279     8077     16629     
96286     8078     16630     
96292     8079     16631     
96298     8079     16632     
96305     8079     16633     
96312     8080     16634     
96318     8081     16635     
96324     8081     16636     
96331     8082     16637     
96337     8083     16638     
96343     8083     16639     
96350     8083     16641     
96357     8084     16642     
96362     8084     16643     
96369     8085     16644     
96376     8086     16646     
96382     8086     16647     
96389     8086     16648     
96396     8087     16650     
96402     8087     16651     
96409     8087     16652     
96415     8087     16653     
96422     8088     16654     
96428     8088     16655     
96435     8089     16656     
96441     8090     16658     
96447     8091     16659     
96453     8091     16661     
96460     8092     16662     
96466     8092     16663     
96472     8092     16664     
96479     8093     16665     
96486     8094     16666     
96493     8095     16667     
96500     8096     16668     
96506     8096     16670     
96512     8096     16671     
96518     8096     16672     
96525     8096     16673     
96532     8097     16674     
96538     8098     16675     
96544     8099     16677     
96550     8100     16678     
96556     8101     16680     
96563     8102     16681     
96569     8103     16682     
96575     8104     16684     
96581     8104     16685     
96588     8105     16686     
96594     8105     16687     
96600     8105     16688     
96607     8105     16689     
96614     8106     16690     
96620     8106     16691     
96626     8106     16692     
96632     8106     16693     
96639     8107     16694     
96646     8108     16695     
96653     8109     16696     
96659     8110     16698     
96665     8110     16699     
96672     8111     16700     
96678     8112     16701     
96684     8112     16702     
96690     8112     16703     
96697     8113     16704     
96703     8114     16705     
96710     8115     16706     
96716     8116     16707     
96722     8116     16708     
96729     8117     16709     
96735     8117     16710     
96742     8118     16711     
96748     8119     16712     
96754     8120     16713     
96760     8120     16714     
96767     8121     16715     
96773     8122     16716     
96780     8123     16717     
96787     8124     16718     
96793     8124     16719     
96799     8124     16720     
96806     8125     16721     
96811     8125     16722     
96818     8126     16724     
96824     8126     16725     
96830     8126     16726     
96837     8127     16727     
96844     8128     16728     
96850     8129     16730     
96856     8129     16731     
96863     8130     16732     
96869     8131     16733     
96875     8131     16734     
96882     8132     16736     
96888     8132     16737     
96894     8132     16738     
96901     8132     16739     
96908     8133     16740     
96914     8134     16741     
96920     8134     16742     
96927     8135     16743     
96933     8135     16744     
96940     8136     16745     
96946     8137     16746     
96952     8137     16747     
96959     8138     16748     
96966     8139     16749     
96972     8139     16750     
96978     8139     16751     
96985     8140     16752     
96991     8140     16753     
96998     8141     16755     
97005     8142     16756     
97011     8143     16757     
97017     8143     16758     
97023     8143     16759     
97030     8144     16760     
97036     8145     16762     
97043     8146     16763     
97049     8147     16764     
97056     8148     16765     
97062     8148     16766     
97069     8149     16767     
97075     8150     16768     
97081     8150     16769     
97088     8151     16770     
97094     8152     16772     
97101     8153     16773     
97107     8153     16774     
97114     8154     16775     
97120     8154     16776     
97127     8155     16777     
97133     8156     16778     
97139     8156     16779     
97146     8157     16781     
97152     8157     16782     
97159     8158     16784     
97165     8158     16785     
97171     8158     16786     
97178     8159     16787     
97184     8159     16789     
97190     8160     16791     
97196     8160     16792     
97203     8160     16793     
97210     8161     16794     
97216     8161     16795     
97223     8162     16796     
97229     8162     16797     
97236     8162     16798     
97242     8162     16799     
97249     8163     16800     
97255     8164     16801     
97261     8164     16802     
97268     8165     16803     
97274     8165     16804     
97280     8165     16805     
97287     8166     16806     
97293     8167     16808     
97300     8168     16809     
97306     8169     16810     
97312     8169     16811     
97318     8169     16812     
97325     8169     16813     
97332     8170     16814     
97338     8170     16816     
97345     8171     16817     
97351     8172     16818     
97357     8173     16820     
97364     8173     16821     
97371     8174     16822     
97377     8174     16823     
97384     8175     16824     
97390     8176     16825     
97396     8176     16826     
97403     8177     16827     
97409     8178     16828     
97415     8178     16829     
97422     8179     16830     
97429     8180     16831     
97435     8181     16832     
97442     8182     16833     
97448     8182     16834     
97455     8183     16835     
97461     8184     16836     
97467     8184     16837     
97474     8184     16838     
97480     8184     16839     
97487     8185     16840     
97493     8186     16841     
97500     8187     16842     
97506     8188     16844     
97512     8189     16845     
97519     8190     16847     
97526     8191     16848     
97533     8191     16849     
97539     8191     16850     
97545     8191     16851     
97552     8192     16852     
97557     8192     16853     
97564     8192     16854     
97571     8193     16855     
97577     8194     16856     
97584     8195     16857     
97589     8195     16858     
97595     8195     16859     
97602     8196     16860     
97608     8197     16861     
97614     8197     16862     
97621     8197     16863     
97628     8198     16864     
97634     8198     16865     
97641     8198     16866     
97647     8198     16867     
97654     8199     16868     
97660     8200     16870     
97666     8200     16871     
97673     8201     16872     
97679     8202     16873     
97685     8203     16874     
97691     8203     16875     
97698     8204     16876     
97705     8205     16877     
97712     8206     16878     
97718     8207     16879     
97724     8208     16880     
97730     8208     16881     
97737     8209     16882     
97743     8210     16883     
97750     8211     16884     
97756     8211     16885     
97763     8212     16886     
97769     8213     16887     
97775     8214     16888     
97781     8214     16889     
97788     8215     16890     
97794     8215     16891     
97801     8216     16892     
97806     8216     16893     
97813     8217     16894     
97819     8218     16895     
97825     8219     16896     
97831     8220     16897     
97837     8220     16898     
97844     8221     16899     
97850     8222     16900     
97857     8223     16901     
97863     8223     16902     
97869     8223     16903     
97875     8223     16904     
97882     8224     16905     
97888     8225     16906     
97894     8226     16907     
97900     8226     16908     
97907     8227     16909     
97914     8227     16910     
97920     8227     16911     
97927     8228     16913     
97933     8228     16914     
97940     8228     16915     
97946     8228     16916     
97952     8228     16917     
97959     8228     16918     
97965     8228     16919     
97972     8229     16920     
97978     8229     16921     
97985     8230     16922     
97991     8231     16923     
97998     8232     16924     
98005     8233     16925     
98011     8234     16926     
98017     8234     16927     
98024     8235     16928     
98030     8236     16929     
98036     8236     16930     
98042     8236     16932     
98048     8236     16933     
98055     8237     16934     
98061     8237     16935     
98068     8238     16936     
98075     8239     16937     
98081     8240     16939     
98087     8240     16940     
98093     8240     16941     
98099     8240     16942     
98105     8240     16943     
98112     8241     16944     
98118     8241     16945     
98125     8242     16946     
98131     8243     16947     
98137     8244     16949     
98143     8244     16950     
98149     8244     16951     
98156     8244     16952     
98162     8244     16953     
98168     8244     16954     
98175     8245     16955     
98181     8245     16956     
98187     8245     16957     
98193     8245     16958     
98199     8245     16959     
98206     8246     16961     
98212     8247     16962     
98217     8247     16963     
98224     8248     16964     
98230     8248     16965     
98236     8248     16966     
98243     8249     16967     
98250     8250     16968     
98256     8250     16969     
98262     8250     16970     
98269     8251     16971     
98276     8252     16972     
98282     8253     16973     
98288     8254     16974     
98294     8254     16975     
98301     8255     16976     
98307     8256     16977     
98313     8257     16979     
98319     8257     16980     
98325     8257     16981     
98331     8257     16982     
98338     8257     16983     
98345     8258     16984     
98351     8259     16985     
98357     8259     16986     
98364     8260     16987     
98370     8261     16988     
98376     8261     16989     
98382     8261     16990     
98388     8261     16991     
98395     8262     16993     
98402     8263     16994     
98408     8263     16995     
98415     8264     16996     
98421     8265     16998     
98427     8265     16999     
98434     8266     17000     
98440     8266     17001     
98447     8267     17003     
98453     8268     17005     
98460     8269     17006     
98465     8269     17007     
98472     8269     17009     
98478     8269     17010     
98485     8270     17012     
98492     8271     17013     
98498     8272     17014     
98504     8272     17015     
98510     8272     17016     
98517     8273     17018     
98524     8274     17019     
98530     8275     17020     
98537     8276     17021     
98543     8277     17022     
98549     8278     17024     
98555     8278     17025     
98562     8279     17026     
98568     8280     17028     
98575     8280     17030     
98581     8280     17031     
98589     8281     17032     
98595     8282     17034     
98601     8282     17035     
98608     8283     17036     
98614     8283     17037     
98620     8284     17038     
98627     8285     17039     
98633     8286     17040     
98639     8287     17042     
98645     8288     17043     
98651     8289     17045     
98657     8289     17046     
98664     8290     17047     
98670     8290     17048     
98676     8290     17049     
98682     8290     17050     
98689     8291     17051     
98695     8291     17052     
98701     8291     17053     
98708     8292     17054     
98714     8293     17055     
98720     8294     17057     
98726     8294     17058     
98732     8294     17059     
98739     8295     17060     
98745     8295     17061     
98752     8296     17062     
98758     8296     17063     
98764     8296     17064     
98771     8297     17065     
98777     8298     17067     
98783     8299     17069     
98789     8299     17070     
98795     8299     17071     
98802     8300     17073     
98809     8301     17074     
98815     8302     17075     
98822     8303     17076     
98828     8303     17077     
98835     8304     17078     
98841     8304     17079     
98847     8304     17080     
98853     8304     17081     
98860     8305     17083     
98866     8306     17085     
98872     8306     17086     
98879     8307     17087     
98885     8307     17088     
98891     8307     17089     
98898     8308     17090     
98905     8309     17091     
98911     8310     17092     
98918     8311     17093     
98925     8311     17094     
98932     8311     17095     
98938     8311     17096     
98945     8312     17097     
98951     8313     17098     
98957     8314     17099     
98963     8314     17100     
98970     8315     17101     
98976     8316     17102     
98982     8316     17103     
98989     8317     17104     
98998     8318     17105     
99004     8319     17107     
99010     8319     17108     
99017     8320     17109     
99023     8320     17110     
99030     8321     17111     
99036     8321     17112     
99042     8321     17113     
99049     8322     17114     
99055     8322     17115     
99062     8323     17116     
99068     8324     17117     
99074     8325     17118     
99081     8326     17119     
99087     8327     17120     
99093     8327     17121     
99099     8327     17122     
99105     8327     17123     
99112     8327     17124     
99118     8327     17125     
99125     8328     17126     
99131     8328     17127     
99138     8329     17128     
99144     8329     17129     
99150     8330     17130     
99156     8330     17131     
99162     8330     17132     
99169     8330     17133     
99176     8331     17134     
99182     8331     17135     
99188     8331     17136     
99195     8331     17137     
99202     8332     17138     
99208     8333     17139     
99214     8334     17140     
99220     8335     17141     
99227     8336     17142     
99233     8337     17143     
99239     8337     17144     
99246     8338     17145     
99252     8338     17146     
99258     8338     17147     
99264     8338     17148     
99271     8339     17149     
99277     8339     17150     
99284     8340     17151     
99290     8340     17152     
99297     8341     17153     
99303     8341     17154     
99310     8342     17155     
99316     8342     17156     
99322     8342     17158     
99328     8343     17160     
99334     8343     17161     
99340     8343     17162     
99347     8343     17164     
99353     8343     17165     
99360     8344     17166     
99366     8344     17167     
99373     8345     17168     
99379     8345     17169     
99386     8346     17170     
99392     8346     17171     
99399     8346     17172     
99405     8346     17173     
99412     8347     17174     
99418     8347     17175     
99425     8348     17176     
99431     8348     17178     
99437     8348     17179     
99443     8348     17180     
99449     8348     17181     
99456     8348     17183     
99462     8348     17184     
99469     8349     17185     
99475     8350     17186     
99481     8350     17187     
99488     8350     17189     
99494     8350     17190     
99501     8351     17191     
99508     8352     17192     
99514     8353     17193     
99520     8354     17195     
99526     8355     17196     
99532     8355     17197     
99539     8356     17198     
99545     8356     17199     
99552     8357     17200     
99558     8358     17202     
99565     8359     17203     
99571     8360     17204     
99577     8361     17206     
99583     8361     17207     
99590     8361     17208     
99597     8362     17210     
99603     8362     17211     
99610     8363     17212     
99616     8363     17213     
99623     8364     17214     
99629     8364     17215     
99636     8365     17216     
99642     8366     17217     
99648     8367     17218     
99654     8367     17219     
99661     8368     17220     
99668     8369     17221     
99675     8370     17222     
99680     8370     17223     
99687     8371     17224     
99693     8371     17225     
99699     8371     17226     
99706     8371     17227     
99713     8372     17228     
99719     8373     17229     
99725     8374     17231     
99731     8374     17232     
99737     8374     17233     
99744     8375     17234     
99749     8375     17235     
99756     8376     17236     
99762     8377     17238     
99768     8377     17239     
99775     8378     17240     
99781     8379     17241     
99788     8380     17242     
99794     8381     17244     
99800     8381     17245     
99806     8381     17246     
99812     8381     17247     
99818     8381     17248     
99824     8381     17249     
99830     8381     17250     
99837     8381     17251     
99843     8381     17252     
99850     8381     17253     
99857     8381     17254     
99864     8382     17255     
99870     8383     17256     
99876     8383     17257     
99882     8383     17258     
99889     8384     17259     
99896     8385     17260     
99902     8385     17261     
99909     8385     17262     
99916     8386     17263     
99923     8387     17265     
99929     8388     17267     
99935     8388     17268     
99942     8389     17269     
99948     8389     17271     
99955     8390     17272     
99962     8391     17273     
99968     8391     17274     
99975     8392     17275     
99982     8393     17276     
99988     8394     17277     
99995     8394     17278     
100002     8395     17279     
100008     8395     17281     
100015     8396     17282     
100021     8396     17283     
100027     8396     17284     
100034     8397     17285     
100040     8397     17286     
100047     8398     17287     
100053     8399     17288     
100059     8399     17289     
100065     8399     17291     
100071     8399     17292     
100077     8399     17293     
100083     8399     17294     
100090     8400     17295     
100096     8401     17297     
100102     8401     17298     
100109     8402     17299     
100115     8403     17300     
100121     8403     17302     
100127     8403     17303     
100134     8404     17304     
100140     8404     17305     
100147     8405     17306     
100153     8405     17307     
100159     8405     17308     
100166     8406     17309     
100172     8407     17310     
100178     8408     17312     
100184     8408     17313     
100191     8408     17314     
100198     8409     17315     
100204     8410     17316     
100210     8410     17317     
100216     8410     17318     
100222     8410     17319     
100229     8411     17320     
100235     8412     17321     
100241     8412     17322     
100248     8413     17324     
100254     8413     17325     
100261     8414     17326     
100267     8415     17327     
100273     8416     17329     
100279     8416     17330     
100286     8416     17331     
100292     8416     17332     
100299     8417     17333     
100305     8418     17334     
100311     8419     17335     
100317     8420     17337     
100323     8420     17338     
100330     8421     17339     
100336     8421     17340     
100342     8421     17341     
100349     8421     17342     
100355     8422     17343     
100362     8423     17344     
100369     8424     17346     
100375     8424     17347     
100382     8425     17348     
100388     8425     17349     
100394     8425     17350     
100400     8425     17351     
100406     8425     17352     
100412     8425     17353     
100418     8425     17354     
100425     8426     17355     
100432     8427     17356     
100438     8428     17358     
100444     8428     17359     
100451     8429     17360     
100457     8429     17361     
100464     8430     17362     
100470     8431     17363     
100477     8432     17364     
100483     8432     17365     
100489     8432     17366     
100496     8433     17367     
100502     8434     17369     
100509     8435     17370     
100515     8436     17371     
100521     8436     17372     
100527     8436     17373     
100533     8436     17374     
100540     8437     17375     
100546     8438     17377     
100553     8438     17378     
100559     8438     17379     
100566     8439     17380     
100572     8439     17381     
100579     8440     17382     
100586     8441     17383     
100592     8442     17385     
100598     8442     17386     
100604     8442     17387     
100611     8443     17388     
100617     8444     17389     
100624     8445     17390     
100630     8446     17391     
100636     8446     17392     
100643     8447     17393     
100650     8448     17395     
100656     8448     17397     
100662     8448     17398     
100668     8448     17399     
100674     8448     17400     
100681     8448     17401     
100688     8449     17402     
100695     8450     17403     
100701     8450     17404     
100708     8451     17406     
100715     8452     17407     
100721     8453     17408     
100728     8454     17409     
100734     8454     17410     
100741     8454     17411     
100748     8454     17412     
100755     8455     17413     
100760     8455     17414     
100767     8455     17415     
100773     8455     17416     
100780     8456     17417     
100786     8456     17418     
100793     8456     17419     
100799     8456     17420     
100805     8456     17421     
100811     8456     17422     
100818     8457     17423     
100824     8458     17424     
100830     8459     17425     
100836     8459     17426     
100843     8460     17428     
100849     8460     17429     
100855     8460     17430     
100862     8461     17431     
100869     8462     17432     
100875     8463     17433     
100881     8463     17434     
100888     8464     17435     
100894     8465     17437     
100900     8465     17439     
100906     8465     17440     
100913     8465     17441     
100919     8465     17442     
100925     8465     17443     
100932     8466     17444     
100938     8466     17445     
100945     8467     17446     
100951     8468     17448     
100957     8469     17449     
100963     8470     17451     
100969     8470     17452     
100975     8470     17453     
100982     8471     17454     
100987     8471     17455     
100994     8472     17456     
101000     8472     17457     
101006     8472     17458     
101013     8473     17459     
101019     8473     17460     
101025     8473     17461     
101031     8473     17462     
101037     8473     17463     
101043     8473     17464     
101050     8473     17465     
101057     8474     17466     
101063     8475     17467     
101070     8476     17468     
101076     8476     17469     
101083     8477     17470     
101089     8477     17471     
101096     8478     17472     
101103     8479     17473     
101109     8480     17474     
101115     8480     17475     
101122     8481     17476     
101129     8481     17477     
101136     8482     17478     
101142     8483     17479     
101148     8483     17480     
101154     8483     17481     
101161     8484     17482     
101167     8484     17483     
101174     8485     17485     
101181     8486     17486     
101187     8487     17488     
101193     8487     17489     
101200     8488     17490     
101206     8489     17491     
101212     8489     17492     
101218     8489     17493     
101225     8490     17494     
101231     8490     17495     
101237     8490     17496     
101244     8490     17497     
101250     8490     17498     
101257     8491     17499     
101263     8491     17500     
101269     8491     17501     
101276     8492     17502     
101282     8493     17503     
101288     8494     17504     
101295     8495     17505     
101301     8496     17507     
101307     8497     17509     
101313     8497     17510     
101319     8497     17511     
101325     8498     17512     
101331     8499     17513     
101338     8500     17514     
101344     8500     17515     
101350     8501     17517     
101357     8502     17518     
101363     8502     17519     
101369     8502     17520     
101376     8502     17521     
101382     8502     17522     
101389     8503     17523     
101395     8504     17524     
101401     8505     17525     
101407     8506     17526     
101413     8506     17527     
101420     8507     17528     
101426     8508     17529     
101432     8509     17530     
101439     8510     17531     
101445     8511     17532     
101451     8512     17533     
101457     8512     17534     
101464     8513     17535     
101470     8514     17537     
101476     8514     17538     
101482     8514     17539     
101489     8514     17540     
101495     8514     17541     
101502     8515     17542     
101508     8516     17543     
101514     8517     17545     
101521     8518     17546     
101527     8519     17547     
101533     8519     17548     
101539     8519     17549     
101545     8519     17550     
101552     8520     17551     
101558     8520     17552     
101565     8520     17553     
101572     8521     17554     
101578     8522     17555     
101584     8523     17556     
101590     8523     17557     
101597     8524     17558     
101603     8525     17559     
101609     8525     17560     
101616     8526     17561     
101622     8527     17562     
101628     8527     17563     
101635     8528     17564     
101641     8529     17565     
101648     8530     17566     
101654     8530     17567     
101661     8531     17568     
101667     8532     17570     
101674     8533     17571     
101680     8533     17572     
101687     8534     17574     
101694     8535     17575     
101700     8536     17576     
101706     8536     17577     
101713     8539     17578     
101719     8539     17579     
101725     8539     17580     
101731     8540     17581     
101737     8541     17582     
101743     8541     17583     
101749     8541     17584     
101755     8542     17586     
101761     8543     17587     
101767     8544     17588     
101773     8545     17589     
101779     8545     17590     
101786     8545     17591     
101792     8545     17592     
101798     8545     17593     
101805     8546     17594     
101811     8546     17595     
101818     8547     17597     
101824     8548     17599     
101831     8549     17600     
101837     8549     17601     
101843     8549     17602     
101849     8549     17603     
101855     8549     17604     
101862     8550     17605     
101868     8550     17606     
101875     8551     17607     
101881     8552     17608     
101887     8553     17609     
101893     8553     17610     
101900     8554     17611     
101907     8554     17613     
101913     8554     17614     
101919     8554     17615     
101926     8555     17617     
101933     8556     17618     
101939     8557     17619     
101945     8557     17620     
101952     8558     17621     
101958     8558     17623     
101964     8558     17624     
101971     8558     17625     
101978     8559     17626     
101985     8560     17627     
101991     8561     17629     
101997     8562     17631     
102003     8562     17632     
102010     8562     17633     
102016     8562     17634     
102022     8562     17635     
102029     8563     17636     
102035     8563     17637     
102041     8563     17638     
102048     8564     17639     
102054     8564     17640     
102061     8565     17641     
102067     8565     17642     
102074     8565     17643     
102081     8566     17644     
102087     8566     17645     
102094     8567     17646     
102100     8567     17647     
102106     8567     17648     
102113     8568     17650     
102119     8568     17651     
102126     8569     17652     
102132     8570     17653     
102139     8571     17654     
102145     8572     17655     
102151     8573     17656     
102157     8574     17657     
102163     8574     17658     
102170     8574     17659     
102176     8574     17660     
102183     8575     17661     
102189     8576     17662     
102195     8577     17664     
102201     8577     17665     
102208     8578     17666     
102214     8579     17668     
102220     8580     17669     
102226     8580     17670     
102232     8580     17671     
102239     8581     17672     
102245     8582     17673     
102252     8583     17674     
102258     8584     17675     
102264     8585     17676     
102270     8586     17677     
102276     8586     17678     
102283     8587     17679     
102289     8588     17680     
102295     8588     17681     
102302     8589     17683     
102308     8589     17684     
102315     8590     17685     
102321     8590     17686     
102328     8590     17687     
102335     8591     17688     
102341     8591     17689     
102348     8592     17690     
102354     8593     17691     
102360     8594     17692     
102367     8595     17693     
102373     8596     17694     
102379     8596     17695     
102386     8597     17696     
102392     8597     17697     
102399     8598     17698     
102405     8598     17700     
102411     8598     17701     
102418     8599     17702     
102424     8600     17703     
102430     8600     17704     
102437     8601     17705     
102444     8602     17706     
102450     8603     17707     
102455     8603     17708     
102462     8603     17709     
102469     8604     17710     
102475     8604     17711     
102482     8605     17712     
102488     8605     17713     
102494     8605     17714     
102501     8606     17716     
102507     8606     17717     
102514     8606     17718     
102520     8607     17720     
102527     8608     17721     
102534     8609     17722     
102540     8609     17723     
102547     8610     17724     
102553     8611     17725     
102559     8612     17726     
102565     8612     17727     
102571     8612     17728     
102578     8612     17729     
102584     8612     17730     
102590     8612     17731     
102597     8613     17732     
102603     8614     17733     
102610     8615     17734     
102616     8616     17736     
102622     8616     17737     
102628     8616     17738     
102634     8616     17739     
102641     8617     17740     
102647     8618     17742     
102653     8618     17743     
102659     8618     17744     
102666     8619     17745     
102672     8619     17746     
102679     8620     17747     
102684     8620     17748     
102690     8620     17749     
102697     8621     17750     
102703     8621     17751     
102710     8621     17752     
102716     8621     17753     
102723     8622     17755     
102729     8622     17756     
102736     8623     17757     
102742     8624     17758     
102748     8624     17759     
102754     8624     17761     
102760     8624     17762     
102767     8625     17764     
102773     8625     17765     
102780     8626     17766     
102786     8627     17767     
102792     8628     17768     
102799     8629     17769     
102805     8629     17770     
102812     8630     17771     
102819     8631     17772     
102825     8631     17773     
102831     8631     17774     
102838     8632     17775     
102844     8632     17776     
102851     8633     17777     
102857     8633     17778     
102864     8634     17780     
102871     8635     17781     
102878     8636     17782     
102885     8637     17783     
102892     8638     17784     
102898     8639     17786     
102905     8640     17787     
102911     8641     17788     
102917     8641     17789     
102924     8641     17790     
102931     8642     17791     
102937     8642     17792     
102944     8642     17793     
102951     8643     17794     
102957     8643     17795     
102964     8644     17796     
102969     8644     17797     
102976     8645     17798     
102982     8646     17799     
102988     8647     17800     
102995     8648     17801     
103001     8648     17802     
103008     8649     17803     
103014     8649     17804     
103020     8649     17805     
103027     8650     17806     
103033     8651     17807     
103039     8652     17809     
103045     8653     17810     
103052     8654     17811     
103059     8655     17812     
103065     8656     17813     
103071     8656     17814     
103078     8656     17815     
103085     8657     17816     
103091     8657     17817     
103097     8657     17818     
103104     8657     17819     
103110     8657     17820     
103116     8657     17821     
103122     8657     17822     
103129     8658     17823     
103135     8658     17824     
103141     8658     17825     
103148     8659     17826     
103154     8659     17827     
103161     8659     17828     
103168     8660     17829     
103174     8661     17830     
103180     8662     17832     
103186     8662     17833     
103193     8662     17834     
103200     8663     17835     
103206     8663     17836     
103212     8663     17837     
103219     8664     17838     
103225     8664     17839     
103232     8665     17840     
103237     8665     17841     
103244     8666     17842     
103250     8667     17843     
103256     8667     17844     
103262     8667     17845     
103269     8668     17846     
103276     8669     17847     
103282     8669     17848     
103288     8669     17849     
103295     8670     17850     
103302     8671     17851     
103309     8671     17852     
103316     8672     17853     
103322     8672     17854     
103328     8672     17855     
103335     8673     17857     
103341     8673     17858     
103348     8673     17859     
103354     8673     17860     
103360     8673     17861     
103367     8673     17862     
103374     8674     17863     
103380     8675     17865     
103387     8676     17866     
103393     8676     17867     
103400     8677     17868     
103406     8678     17869     
103412     8679     17871     
103419     8680     17872     
103425     8680     17873     
103431     8680     17874     
103438     8681     17875     
103444     8681     17877     
103451     8682     17878     
103457     8683     17879     
103463     8683     17880     
103470     8684     17881     
103476     8684     17882     
103482     8684     17883     
103488     8684     17884     
103495     8685     17885     
103501     8686     17886     
103507     8686     17887     
103513     8686     17888     
103519     8686     17889     
103526     8687     17890     
103532     8687     17891     
103539     8687     17893     
103545     8687     17894     
103551     8688     17896     
103557     8688     17897     
103564     8689     17898     
103571     8690     17899     
103578     8691     17900     
103584     8692     17901     
103590     8692     17902     
103597     8693     17903     
103603     8694     17904     
103609     8695     17905     
103615     8695     17906     
103622     8695     17907     
103629     8696     17908     
103635     8696     17910     
103641     8696     17911     
103648     8696     17913     
103654     8696     17914     
103661     8697     17915     
103667     8698     17916     
103673     8699     17917     
103680     8699     17918     
103687     8699     17919     
103694     8700     17921     
103701     8701     17922     
103708     8702     17923     
103714     8703     17924     
103720     8703     17925     
103727     8704     17926     
103733     8704     17927     
103739     8704     17928     
103745     8704     17929     
103751     8704     17930     
103758     8705     17931     
103764     8706     17932     
103770     8706     17933     
103776     8706     17934     
103783     8707     17935     
103789     8707     17936     
103795     8707     17937     
103802     8708     17938     
103809     8709     17939     
103815     8709     17940     
103822     8710     17941     
103829     8711     17942     
103835     8711     17943     
103842     8711     17944     
103849     8711     17946     
103856     8712     17947     
103862     8712     17948     
103869     8713     17950     
103875     8713     17951     
103881     8713     17952     
103887     8713     17953     
103894     8714     17954     
103900     8715     17955     
103906     8715     17956     
103912     8715     17957     
103919     8716     17958     
103925     8716     17959     
103932     8717     17960     
103938     8718     17961     
103945     8719     17962     
103952     8720     17963     
103959     8720     17964     
103965     8720     17965     
103972     8721     17966     
103978     8722     17967     
103984     8722     17969     
103990     8723     17970     
103996     8723     17971     
104003     8724     17972     
104009     8724     17973     
104015     8724     17974     
104022     8724     17975     
104029     8725     17976     
104035     8725     17977     
104041     8725     17978     
104048     8726     17979     
104055     8727     17980     
104061     8727     17981     
104068     8727     17982     
104075     8728     17983     
104081     8728     17985     
104088     8729     17986     
104094     8729     17987     
104101     8730     17988     
104107     8730     17989     
104113     8730     17990     
104119     8730     17991     
104125     8730     17992     
104131     8730     17993     
104137     8730     17994     
104144     8731     17995     
104151     8732     17996     
104157     8733     17997     
104163     8734     17998     
104169     8735     17999     
104175     8735     18001     
104181     8735     18002     
104188     8736     18004     
104195     8737     18005     
104201     8737     18006     
104207     8737     18007     
104213     8737     18008     
104220     8738     18009     
104227     8739     18010     
104233     8740     18011     
104238     8740     18012     
104245     8740     18013     
104251     8740     18014     
104257     8741     18015     
104263     8741     18016     
104270     8742     18017     
104276     8742     18018     
104283     8743     18019     
104289     8743     18020     
104295     8744     18021     
104302     8745     18022     
104309     8745     18024     
104316     8746     18025     
104322     8747     18026     
104328     8748     18027     
104334     8749     18028     
104340     8750     18029     
104346     8751     18030     
104352     8751     18031     
104359     8752     18032     
104366     8753     18033     
104373     8754     18034     
104379     8754     18035     
104385     8754     18036     
104392     8755     18037     
104398     8756     18039     
104404     8757     18040     
104411     8757     18041     
104418     8758     18042     
104424     8759     18043     
104430     8760     18044     
104438     8761     18046     
104444     8762     18047     
104450     8762     18048     
104457     8763     18049     
104463     8764     18050     
104470     8765     18051     
104476     8765     18052     
104483     8766     18053     
104490     8767     18054     
104495     8767     18055     
104501     8767     18056     
104508     8768     18057     
104514     8769     18059     
104520     8769     18060     
104527     8770     18061     
104533     8771     18062     
104539     8771     18063     
104546     8771     18064     
104552     8771     18065     
104558     8771     18066     
104564     8771     18067     
104571     8771     18069     
104578     8772     18070     
104584     8772     18071     
104591     8773     18072     
104598     8774     18073     
104604     8775     18074     
104610     8776     18075     
104616     8777     18076     
104622     8778     18078     
104629     8779     18079     
104636     8780     18080     
104641     8780     18081     
104648     8781     18083     
104654     8781     18084     
104661     8782     18085     
104667     8782     18086     
104673     8782     18087     
104680     8783     18088     
104687     8784     18089     
104692     8784     18090     
104699     8784     18091     
104705     8784     18092     
104712     8785     18093     
104719     8785     18094     
104725     8785     18095     
104731     8786     18096     
104737     8787     18098     
104744     8788     18100     
104750     8788     18101     
104757     8789     18102     
104764     8790     18103     
104770     8790     18104     
104776     8790     18105     
104783     8791     18106     
104789     8791     18107     
104795     8791     18108     
104801     8791     18109     
104807     8791     18110     
104814     8791     18111     
104821     8791     18112     
104828     8792     18113     
104834     8793     18114     
104840     8794     18116     
104846     8794     18117     
104853     8795     18118     
104859     8795     18119     
104865     8795     18120     
104872     8796     18121     
104878     8797     18122     
104884     8797     18123     
104891     8798     18124     
104897     8798     18125     
104904     8798     18127     
104911     8798     18129     
104917     8798     18130     
104924     8799     18131     
104930     8799     18132     
104936     8800     18133     
104942     8800     18135     
104949     8801     18136     
104955     8801     18137     
104962     8802     18138     
104968     8802     18139     
104975     8803     18140     
104981     8803     18141     
104987     8803     18142     
104994     8804     18143     
105000     8804     18144     
105006     8804     18145     
105012     8804     18146     
105019     8805     18147     
105025     8806     18148     
105031     8806     18149     
105037     8806     18150     
105044     8806     18151     
105051     8807     18152     
105058     8808     18153     
105065     8809     18154     
105071     8810     18155     
105076     8810     18156     
105083     8811     18157     
105089     8811     18158     
105096     8812     18159     
105102     8813     18160     
105108     8813     18161     
105114     8813     18162     
105121     8814     18163     
105127     8815     18164     
105133     8816     18165     
105140     8817     18166     
105146     8817     18167     
105153     8818     18169     
105159     8819     18171     
105165     8819     18172     
